1,1.06E-10,9.44E-15,1.75E-17,1,1.04E-10,4.99E-14,1.41E-17,0
0.999996745212978,0.00255137630582873,0.00000651,0.0000000166,0.999996743689377,0.00255197339847284,0.00000651,0.0000000166,0
0.999940642142478,0.0108948665667922,0.000118627608665326,0.00000129,0.999940615303907,0.0108973291816756,0.000118662029138047,0.00000129,0
0.999611715792708,0.0278535733825693,0.000771775428942501,0.0000215,0.999611555550576,0.0278593170875216,0.00077200922053641,0.0000215,0
0.997982906065813,0.0633629955778004,0.00389727650881987,0.000247442228415195,0.997982218471012,0.0633737615706639,0.0038982918816685,0.000247548919887263,0
0.9649863981634,0.258691180071127,0.0418815907767876,0.011227513840618,0.964981900297103,0.258706653427248,0.0418889255767468,0.0112302041606665,0
0.964991962715674,0.261584237717548,0.0184192462844275,0.00499297888977767,0.96498529472363,0.261608462118933,0.0184240522388074,0.00499477867543399,0
0.978430041275865,0.206371551566484,0.00904422609644406,0.0019076182184746,0.978424398133857,0.206398158242,0.00904736936971153,0.00190853823596859,0
0.984876118258369,0.173175890836677,0.00531681398187828,0.000934883058544107,0.984871215974431,0.173203697155877,0.00531904201333652,0.000935429655262292,0
0.988663218580616,0.15010956547986,0.00344740571317008,0.000523422500109838,0.988658876971437,0.150138118456102,0.00344906230893536,0.000523775932794235,0
0.991130115615972,0.132873299447396,0.00238288920601813,0.000319455887811533,0.9911262152239,0.132902366559426,0.00238416690104854,0.000319698357842779,0
0.99284529660059,0.119395144891714,0.00172435348373065,0.000207363055189898,0.992841753794177,0.119424586894806,0.00172536845200075,0.000207537015676614,0
0.994093845175981,0.1085160710254,0.0012920601798823,0.000141042311980324,0.994090598762145,0.108545796643045,0.00129288608521814,0.000141171589655384,0
0.995034633682429,0.099524255536558,0.000995200476773635,0.0000995,0.995031637316229,0.0995542014322157,0.000995885993890512,0.0000996,0
0.995763013849022,0.0919532513485051,0.000783948945710981,0.0000724,0.995760231648683,0.0919833698644855,0.000784527453588122,0.0000725,0
0.996339484623783,0.0854823524621496,0.000629192376787994,0.000054,0.996336887883234,0.0855126096908127,0.000629687418063126,0.000054,1
0.99680413918611,0.0798826839237915,0.000513049811926491,0.0000411,0.996801704624315,0.0799130546490828,0.000513478461693653,0.0000412,1
0.997184499905329,0.0749859472519731,0.000424082901380983,0.0000319,0.997182208387884,0.0750164121415581,0.000424457847084998,0.0000319,1
0.997500019304334,0.070665302862977,0.000354721937807268,0.0000251,0.99749785492369,0.070695846603088,0.000355052808778387,0.0000252,1
0.99776478946405,0.0668231592787511,0.000299810926564372,0.0000201,0.997762738837687,0.0668537696743421,0.000300105163226528,0.0000201,1
0.997989237445558,0.0633830913660784,0.000255749646090463,0.0000162,0.997987289204766,0.0634137585890472,0.000256013090104135,0.0000163,1
0.998181221621472,0.0602843283061631,0.00021996921118082,0.0000133,0.998179366024248,0.0603150443543871,0.00022020651478134,0.0000133,1
0.998346760866286,0.0574778967821196,0.000190601368535991,0.000011,0.998344989499764,0.0575086550794101,0.000190816283805647,0.000011,1
0.998490531579517,0.0549238620147882,0.000166264219075092,0.00000915,0.998488837137493,0.0549546569365568,0.000166459808638432,0.00000916,1
0.998616213872385,0.0525893148793512,0.000145920020480255,0.00000768,0.998614589951875,0.0526201418766748,0.000146098806448661,0.0000077,1
0.998726737282974,0.0504468790890047,0.000128778773277051,0.0000065,0.998725178248295,0.0504777343408034,0.000128942853490708,0.00000652,1
0.998824458231642,0.0484735861957337,0.000114231603951714,0.00000554,0.998822959104946,0.0485044662951242,0.000114382739617495,0.00000555,1
0.998911290163599,0.0466500160455344,0.00010180393500021,0.00000475,0.998909846519116,0.0466809180710816,0.000101943614752626,0.00000476,1
0.998988800308143,0.0449596323255932,0.0000911,0.0000041,0.998987408185309,0.0449905539360068,0.0000913,0.00000411,1
0.999058282524999,0.0433882633873713,0.0000819,0.00000356,0.999056938379845,0.043419202398,0.000082,0.00000356,1
0.999120812835764,0.0419236913046245,0.0000739,0.0000031,0.999119513477989,0.0419546458103917,0.000074,0.00000311,1
0.999177292165063,0.0405553244830742,0.0000669,0.00000271,0.999176034705041,0.0405862929974968,0.000067,0.00000272,1
0.999228479556803,0.0392739347448837,0.0000607,0.00000239,0.999227261382333,0.0393049158012916,0.0000608,0.00000239,1
0.999275018269703,0.0380714433527955,0.0000553,0.00000211,0.999273837005526,0.0381024356558484,0.0000554,0.00000211,1
0.999317456410436,0.0369407465767121,0.0000505,0.00000187,0.999316309883686,0.0369717491598332,0.0000506,0.00000187,1
0.999356263367541,0.0358755728066315,0.0000463,0.00000166,0.999355149604233,0.0359065844666431,0.0000464,0.00000167,1
0.999391843068871,0.0348703627730801,0.0000425,0.00000148,0.99939076024645,0.0349013827802699,0.0000426,0.00000149,1
0.999424544636861,0.0339201716717684,0.0000391,0.00000133,0.999423491086434,0.0339511992090034,0.0000392,0.00000133,1
0.999454671114686,0.033020585762377,0.0000361,0.00000119,0.999453645298842,0.0330516200952647,0.0000361,0.0000012,1
0.999482486594752,0.0321676526480858,0.0000334,0.00000107,0.999481487088148,0.0321986932996378,0.0000334,0.00000108,1
0.99950822207146,0.0313578228855251,0.0000309,0.000000969,0.999507247567005,0.0313888690741042,0.000031,0.000000972,1
